address,cuisines/0,cuisines/1,cuisines/2,cuisines/3,id,image,latitude,localName,longitude,mealTypes/0,menuWebUrl,name,numberOfReviews,phone,priceLevel,priceRange,rankingDenominator,rankingPosition,rating,rawRanking,webUrl,website
"240, Geumhwa-Ro, Gwangju South Korea",,,,,8942278,,,엔제리너스,,,,Angel in Us,2,+82 62-606-2968,,,954,370,4,3.01784300804138,https://www.tripadvisor.com/Restaurant_Review-g304129-d8942278-Reviews-Angel_in_Us-Gwangju.html,
"904, Mujin-Daero, Gwangju South Korea",,,,,9286864,,,미소야,,,,Smile Ya,3,+82 62-367-3739,,,954,382,3.5,3.01712441444397,https://www.tripadvisor.com/Restaurant_Review-g304129-d9286864-Reviews-Smile_Ya-Gwangju.html,
"98-3, Uchi-Ro, Gwangju South Korea",,,,,9010803,,,혼끼,,,,Honkki,1,,,,954,378,5,3.01733303070068,https://www.tripadvisor.com/Restaurant_Review-g304129-d9010803-Reviews-Honkki-Gwangju.html,
"33-1, Jarabong-Ro, Gwangju South Korea",,,,,8886538,,,붕어네팥죽,,,,Bungeo Ne Redbean Porridge,1,,,,954,371,5,3.01763916015625,https://www.tripadvisor.com/Restaurant_Review-g304129-d8886538-Reviews-Bungeo_Ne_Redbean_Porridge-Gwangju.html,
"104-10, Uchi-Ro, Gwangju South Korea",,,,,9329299,,,포베이,,,,Po Bei,4,,,,954,367,3.5,3.0180995464325,https://www.tripadvisor.com/Restaurant_Review-g304129-d9329299-Reviews-Po_Bei-Gwangju.html,
"36-2, Seoseok-Ro, Gwangju South Korea",,,,,9213621,,,더삼겹,,,,The Pork Belly,1,+82 62-223-9277,,,954,364,5,3.01814341545105,https://www.tripadvisor.com/Restaurant_Review-g304129-d9213621-Reviews-The_Pork_Belly-Gwangju.html,
"36-2, Seoseok-Ro, Gwangju South Korea",,,,,9422585,,,MR불콩,,,,Mr Fire Bean,1,,,,954,369,5,3.01789283752441,https://www.tripadvisor.com/Restaurant_Review-g304129-d9422585-Reviews-Mr_Fire_Bean-Gwangju.html,
"335, Mongnyeon-ro, Gwangsan-gu, Gwangju 62303 South Korea",Cafe,,,,9245620,,,스타벅스 광주신가DT점,,,,Starbucks Gwangju Singa DT,2,+82 62-962-6855,,,954,176,4.5,3.02985835075378,https://www.tripadvisor.com/Restaurant_Review-g304129-d9245620-Reviews-Starbucks_Gwangju_Singa_DT-Gwangju.html,http://www.istarbucks.co.kr
"157, Donggyecheon-Ro, Gwangju South Korea",,,,,9347472,,,외쿡포차,,,,Oekuk Pocha,4,,,,954,375,3.5,3.0174241065979,https://www.tripadvisor.com/Restaurant_Review-g304129-d9347472-Reviews-Oekuk_Pocha-Gwangju.html,
"40-1, Gwangsan-Ro, Gwangju South Korea",,,,,9000148,,,하이밀명과,,,,Hi Wheat Famous Bakery,1,,,,954,366,5,3.01812410354614,https://www.tripadvisor.com/Restaurant_Review-g304129-d9000148-Reviews-Hi_Wheat_Famous_Bakery-Gwangju.html,
"647, Sinyong-dong, Buk-gu #105, Shinyong Jugong Apartment Sangga, Gwangju, Gyeonggi-do South Korea",,,,,4128013,,,또래오래 광주용두신용점,,,,Toreore Gwangju Yongdu Shinyong,0,+82 62-575-9992,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4128013-Reviews-Toreore_Gwangju_Yongdu_Shinyong-Gwangju_Gyeonggi_do.html,
"30, Sangmunuri-Ro, Gwangju South Korea",,,,,9112191,,35.146904,델리하우스,126.84047,,,Deli House,1,+82 62-611-3333,,,954,631,4,3.0112099647522,https://www.tripadvisor.com/Restaurant_Review-g304129-d9112191-Reviews-Deli_House-Gwangju.html,
"93, Geumhwa-ro149beon-Gil, Gwangju South Korea",,,,,9097754,https://media-cdn.tripadvisor.com/media/photo-o/0e/3b/a1/b7/caption.jpg,35.14051,대청마루,126.86137,,,Daecheong Floor,1,+82 62-382-8123,,,954,363,5,3.01818227767944,https://www.tripadvisor.com/Restaurant_Review-g304129-d9097754-Reviews-Daecheong_Floor-Gwangju.html,
"94-1, Uncheon-Ro, Gwangju South Korea",,,,,9120576,,,도미노피자,,,,Domino's Pizza,1,+82 62-383-3082,,,954,757,4,3.00868058204651,https://www.tripadvisor.com/Restaurant_Review-g304129-d9120576-Reviews-Domino_s_Pizza-Gwangju.html,
"1362, Gyeongchung-Daero, Gwangju, Gyeonggi-do South Korea",,,,,9057649,https://media-cdn.tripadvisor.com/media/photo-o/20/93/a9/d9/caption.jpg,,거궁,,,,Geogung,2,+82 31-768-4007,,,212,49,4,3.02692937850952,https://www.tripadvisor.com/Restaurant_Review-g2024868-d9057649-Reviews-Geogung-Gwangju_Gyeonggi_do.html,
"156-24, Yongbong-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",,,,,4120809,,,둘둘치킨 광주용봉점,,,,Duldul Chicken Gwangju Yongbong,0,+82 62-265-2284,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4120809-Reviews-Duldul_Chicken_Gwangju_Yongbong-Gwangju_Gyeonggi_do.html,
"1287-1, Juwol-dong, Nam-gu, Gwangju, Gyeonggi-do South Korea",Pizza,,,,4120684,,,도미노피자 광주남구점,,,,Domino's Pizza Gwangju Namgu,0,+82 62-673-3082,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4120684-Reviews-Domino_s_Pizza_Gwangju_Namgu-Gwangju_Gyeonggi_do.html,
"80-4, Chungjang-Ro, Gwangju South Korea",,,,,9287611,,,스노우탑,,,,Snow Top,1,+82 62-227-0622,,,954,390,5,3.01681399345398,https://www.tripadvisor.com/Restaurant_Review-g304129-d9287611-Reviews-Snow_Top-Gwangju.html,
"106, Hyeonsan-Ro, Gwangju, Gyeonggi-do 12734 South Korea",,,,,8906587,,,BBQ치킨,,,,Bbq Chicken,1,,,,212,159,4,3.00851702690125,https://www.tripadvisor.com/Restaurant_Review-g2024868-d8906587-Reviews-Bbq_Chicken-Gwangju_Gyeonggi_do.html,
"763-6, Geumho-dong, Seo-gu, Gwangju, Gyeonggi-do South Korea",,,,,3972297,,,배스킨라빈스 광주금호,,,,Baskin-Robbins Gwangju Geumho Store,0,+82 62-351-0031,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3972297-Reviews-Baskin_Robbins_Gwangju_Geumho_Store-Gwangju_Gyeonggi_do.html,
"#103 & #104, 1219, Sinchang-dong, Gwangsan-gu, Gwangju, Gyeonggi-do South Korea",,,,,3972569,,,배스킨라빈스 광주신창,,,,Baskin-Robbins Gwangju Sinchang Store,0,+82 62-952-5505,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3972569-Reviews-Baskin_Robbins_Gwangju_Sinchang_Store-Gwangju_Gyeonggi_do.html,
"193, Hyeonsan-ro, Chowol-eup, Gwangju, Gyeonggi-do 12728 South Korea",,,,,9290709,,,레반트,,,,Cafe Levant,1,+82 31-765-0056,,,212,58,5,3.0243923664093,https://www.tripadvisor.com/Restaurant_Review-g2024868-d9290709-Reviews-Cafe_Levant-Gwangju_Gyeonggi_do.html,
"964-8, Ssangchon-dong, Seogu, Gwangju, Gyeonggi-do South Korea",Cafe,,,,3934648,,,카페베네 광주쌍촌점,,,,Caffe Bene  Gwangju  Ssangchon Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3934648-Reviews-Caffe_Bene_Gwangju_Ssangchon_Store-Gwangju_Gyeonggi_do.html,
"31, Seoseok-Ro, Gwangju South Korea",,,,,9058283,,,거품,,,,Geopum,1,,,,954,365,5,3.01814341545105,https://www.tripadvisor.com/Restaurant_Review-g304129-d9058283-Reviews-Geopum-Gwangju.html,
"904, Mujin-Daero, Gwangju South Korea",,,,,9074073,,35.160374,드롭탑,126.87937,,,Droptop,3,+82 62-351-2316,,,954,422,3.5,3.01565909385681,https://www.tripadvisor.com/Restaurant_Review-g304129-d9074073-Reviews-Droptop-Gwangju.html,
"45, Jungang-Ro, Gwangju South Korea",,,,,8922133,https://media-cdn.tripadvisor.com/media/photo-o/0c/50/6a/13/photo0jpg.jpg,35.143967,블랙빈스,126.9037,,,Black Bean Seu,1,,,,954,384,5,3.0170624256134,https://www.tripadvisor.com/Restaurant_Review-g304129-d8922133-Reviews-Black_Bean_Seu-Gwangju.html,
"90, Uijae-Ro, Gwangju South Korea",,,,,8897406,,35.13191,창평한우축산,126.93743,,,Changpyeong Korean Beef Livestock,1,,,,954,416,5,3.01596260070801,https://www.tripadvisor.com/Restaurant_Review-g304129-d8897406-Reviews-Changpyeong_Korean_Beef_Livestock-Gwangju.html,
"34, Sangmuhwawon-Ro, Gwangju South Korea",,,,,9190608,,35.145645,양전추어탕,126.84415,,,Yang Pancake Loach Soup,1,+82 62-383-5565,,,954,420,5,3.01579141616821,https://www.tripadvisor.com/Restaurant_Review-g304129-d9190608-Reviews-Yang_Pancake_Loach_Soup-Gwangju.html,
"116, Chipyeong-Ro, Gwangju South Korea",,,,,9393426,https://media-cdn.tripadvisor.com/media/photo-o/11/fe/39/b8/c360-2018-02-08-12-06.jpg,,놀부보쌈,,,,Nolbu Bossam,1,+82 62-383-0131,,,954,924,3,3,https://www.tripadvisor.com/Restaurant_Review-g304129-d9393426-Reviews-Nolbu_Bossam-Gwangju.html,
"31-9, Cheomdanjungang-ro152beon-Gil, Gwangju South Korea",,,,,9391067,,35.219887,새마을식당,126.843735,,,New Village Restaurant,1,+82 62-973-9204,,,954,419,5,3.01579713821411,https://www.tripadvisor.com/Restaurant_Review-g304129-d9391067-Reviews-New_Village_Restaurant-Gwangju.html,
"51, Seoseok-Ro, Gwangju South Korea",,,,,8942544,https://media-cdn.tripadvisor.com/media/photo-o/10/7c/62/5a/caption.jpg,,엔제리너스,,,,Angel in Us,3,+82 62-226-6015,,,954,373,3.5,3.01748418807983,https://www.tripadvisor.com/Restaurant_Review-g304129-d8942544-Reviews-Angel_in_Us-Gwangju.html,
"24, Hyou 2-ro 26beon-gil, Nam-gu, Gwangju 61765 South Korea",,,,,11961283,,,창고1974효천지구점,,,,Changgo 1974 Hyocheon Jigu,2,+82 62-674-1974,,,954,368,4,3.0179398059845,https://www.tripadvisor.com/Restaurant_Review-g304129-d11961283-Reviews-Changgo_1974_Hyocheon_Jigu-Gwangju.html,
"180-1, Baekseo-Ro, Gwangju South Korea",,,,,9278092,https://media-cdn.tripadvisor.com/media/photo-o/0a/67/1c/e8/caption.jpg,,신황소꼼장어숯불구이,,,,Sin Bull Eel Raw,1,+82 62-236-2879,,,954,414,5,3.01612377166748,https://www.tripadvisor.com/Restaurant_Review-g304129-d9278092-Reviews-Sin_Bull_Eel_Raw-Gwangju.html,
"161-7, Jiho-Ro, Gwangju South Korea",,,,,9214082,,35.149857,THECOBOC,126.94514,,,Thecoboc,3,+82 62-223-5947,,,954,411,3.5,3.0163893699646,https://www.tripadvisor.com/Restaurant_Review-g304129-d9214082-Reviews-Thecoboc-Gwangju.html,
"149-2, Gunbun-Ro, Gwangju South Korea",,,,,9005462,,,고향국밥,,,,Hometown Rice Soup,1,,,,954,409,5,3.01643896102905,https://www.tripadvisor.com/Restaurant_Review-g304129-d9005462-Reviews-Hometown_Rice_Soup-Gwangju.html,
"3, Sinchang-ro162beon-Gil, Gwangju South Korea",,,,,8997304,https://media-cdn.tripadvisor.com/media/photo-o/0a/2f/9c/e9/20160130-174843-largejpg.jpg,35.198784,하늘소망,126.84137,,,Heaven Cow Mang,1,,,,954,415,5,3.0159797668457,https://www.tripadvisor.com/Restaurant_Review-g304129-d8997304-Reviews-Heaven_Cow_Mang-Gwangju.html,
"16-13, Jungang-ro160beon-Gil, Gwangju South Korea",,,,,9377810,,35.146717,마이나인,126.91434,,,My Nain,2,+82 62-224-8074,,,954,406,4,3.01653981208801,https://www.tripadvisor.com/Restaurant_Review-g304129-d9377810-Reviews-My_Nain-Gwangju.html,
"904, Mujin-Daero, Gwangju South Korea",,,,,8894284,https://media-cdn.tripadvisor.com/media/photo-w/19/eb/fc/1f/caption.jpg,,카페베네,,,,Caffebene,4,,,,954,413,3.5,3.01625895500183,https://www.tripadvisor.com/Restaurant_Review-g304129-d8894284-Reviews-Caffebene-Gwangju.html,
"81, Yeonyang-Ro, Gwangju South Korea",,,,,9104433,,35.206875,담양암뽕순대,126.87622,,,Damyang Ambbong Sundae,1,,,,954,410,5,3.01641535758972,https://www.tripadvisor.com/Restaurant_Review-g304129-d9104433-Reviews-Damyang_Ambbong_Sundae-Gwangju.html,
"904, Mujin-Daero, Gwangju South Korea",,,,,9341971,,,국수나무,,,,Noodles Tree,3,,,,954,405,3.5,3.01655149459839,https://www.tripadvisor.com/Restaurant_Review-g304129-d9341971-Reviews-Noodles_Tree-Gwangju.html,
"12-1, Ssanghak-Ro, Gwangju South Korea",,,,,9157349,,,정이주가,,,,Jeongi Juga,1,+82 70-7579-5343,,,954,401,5,3.01663446426392,https://www.tripadvisor.com/Restaurant_Review-g304129-d9157349-Reviews-Jeongi_Juga-Gwangju.html,
"495-8, Seoljuk-Ro, Gwangju South Korea",,,,,8973078,,,일곡국밥집,,,,Ilgok Rice Soup House,1,,,,954,403,5,3.01662254333496,https://www.tripadvisor.com/Restaurant_Review-g304129-d8973078-Reviews-Ilgok_Rice_Soup_House-Gwangju.html,
"91, Geumhwa-Ro, Gwangju South Korea",,,,,8878576,,,본죽,,,,Bonjuk,2,+82 62-384-1020,,,954,407,4,3.01651525497437,https://www.tripadvisor.com/Restaurant_Review-g304129-d8878576-Reviews-Bonjuk-Gwangju.html,
"991, Ohchi-dong, Bukgu, Gwangju, Gyeonggi-do South Korea",Cafe,,,,3934627,,,카페베네 광주한전점,,,,Caffe Bene  Gwangju  Hanjeon Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3934627-Reviews-Caffe_Bene_Gwangju_Hanjeon_Store-Gwangju_Gyeonggi_do.html,
"1583-1, Wusan-dong, Gwangsan-gu, Gwangju, Gyeonggi-do South Korea",Japanese,Cafe,,,3934635,,,카페베네 광주하남점,,,,Caffe Bene  Gwangju  Hanam Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3934635-Reviews-Caffe_Bene_Gwangju_Hanam_Store-Gwangju_Gyeonggi_do.html,
"1, Hwajeong-Ro, Gwangju South Korea",,,,,9031477,,,교촌치킨,,,,Gyochon Chicken,1,,,,954,402,5,3.01662850379944,https://www.tripadvisor.com/Restaurant_Review-g304129-d9031477-Reviews-Gyochon_Chicken-Gwangju.html,
"94, Uchi-Ro, Gwangju South Korea",,,,,8908512,,,베로스토리,,,,Be Roseu Tori,1,+82 62-265-4002,,,954,394,5,3.01680207252502,https://www.tripadvisor.com/Restaurant_Review-g304129-d8908512-Reviews-Be_Roseu_Tori-Gwangju.html,
"213, Uncheon-Ro, Gwangju South Korea",,,,,8902754,,35.15121,바람난왕족발,126.85453,,,Baramnan King Pigs' Feet,1,,,,954,396,5,3.01678395271301,https://www.tripadvisor.com/Restaurant_Review-g304129-d8902754-Reviews-Baramnan_King_Pigs_Feet-Gwangju.html,
"80, Uchi-Ro, Gwangju South Korea",,,,,8878518,,,본죽,,,,Bonjuk,2,+82 62-261-6388,,,954,400,4,3.01667356491089,https://www.tripadvisor.com/Restaurant_Review-g304129-d8878518-Reviews-Bonjuk-Gwangju.html,
"5, Jebong-ro 98beon-gil, Dong-gu, Gwangju 61465 South Korea",,,,,8800132,https://media-cdn.tripadvisor.com/media/photo-o/09/b1/f5/36/caption.jpg,,비쥬 느와르,,,,Bijou Noir,1,+82 62-384-1459,,,954,425,5,3.01552700996399,https://www.tripadvisor.com/Restaurant_Review-g304129-d8800132-Reviews-Bijou_Noir-Gwangju.html,
"797, Hoejae-Ro, Gwangju South Korea",,,,,9032741,,,교동짬뽕,,,,Gyodong Jjambbong,1,,,,954,397,5,3.01678395271301,https://www.tripadvisor.com/Restaurant_Review-g304129-d9032741-Reviews-Gyodong_Jjambbong-Gwangju.html,
"503-5, Sinhyeon-ri, Opo-eup, Gwangju, Gyeonggi-do South Korea",Asian,Korean,Vegetarian Friendly,,5512731,,,원조 할매 옛날 보리밥,,,,Wonjo Halmae Yennal Boribap,4,+82 31-726-3577,,,212,26,4.5,3.03983163833618,https://www.tripadvisor.com/Restaurant_Review-g2024868-d5512731-Reviews-Wonjo_Halmae_Yennal_Boribap-Gwangju_Gyeonggi_do.html,
"499-33 banchi, Jinwol-dong, Nam-gu, Gwangju South Korea",Vegetarian Friendly,,,,4121505,,,살림채식뷔페,,,,Sallim Chaeshik Buffet,0,+82 62-675-3552,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g304129-d4121505-Reviews-Sallim_Chaeshik_Buffet-Gwangju.html,
"7-7, Gung-dong, Dong-gu, Gwangju, Gyeonggi-do South Korea",Pizza,,,,4120683,,,도미노피자 광주동구점,,,,Domino's Pizza Gwangju Donggu,0,+82 62-233-3082,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4120683-Reviews-Domino_s_Pizza_Gwangju_Donggu-Gwangju_Gyeonggi_do.html,
"3-2, Hodong-Ro, Gwangju South Korea",,,,,9409829,,35.174713,미미락,126.91315,,,Mimi Rak,1,+82 62-265-8442,,,954,392,5,3.0168080329895,https://www.tripadvisor.com/Restaurant_Review-g304129-d9409829-Reviews-Mimi_Rak-Gwangju.html,
"62, Mareuk-ro, Seo-gu, Gwangju 61955 South Korea",Seafood,Asian,Korean,,19306939,https://media-cdn.tripadvisor.com/media/photo-m/1280/19/e1/94/cd/20191029-185018-largejpg.jpg,,여수계동,,,,Yeosu Gyedong,1,+82 62-361-0008,,,954,446,4,3.01385140419006,https://www.tripadvisor.com/Restaurant_Review-g304129-d19306939-Reviews-Yeosu_Gyedong-Gwangju.html,
"892, Geumho-dong, Seo-gu, Gwangju, Gyeonggi-do South Korea",,,,,4120817,,,또래오래 광주금호마재점,,,,Toreore Gwangju Geumho Majae,0,+82 62-681-4999,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4120817-Reviews-Toreore_Gwangju_Geumho_Majae-Gwangju_Gyeonggi_do.html,
"305-44, Yongdu-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",,,,,3939606,,,롯데리아 광주양산,,,,Lotteria Gwangju Yangsan Store,0,+82 62-576-5353,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3939606-Reviews-Lotteria_Gwangju_Yangsan_Store-Gwangju_Gyeonggi_do.html,
"21, Gyeongan-dong, Gwangju, Gyeonggi-do South Korea",Pizza,,,,4321385,,,피자헛 광주경안점,,,,Pizza Hut Gwangju Gyeongan,0,+82 31-798-7052,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4321385-Reviews-Pizza_Hut_Gwangju_Gyeongan-Gwangju_Gyeonggi_do.html,
"5, pungam2-ro57beon-Gil, Gwangju South Korea",,,,,9360041,,35.12305,오륙도횟집,126.8822,,,Oryukdo Sashimi Restaurant,1,,,,954,592,4,3.01180672645569,https://www.tripadvisor.com/Restaurant_Review-g304129-d9360041-Reviews-Oryukdo_Sashimi_Restaurant-Gwangju.html,
"1239-2, Sinchang-dong, Gwangsan-gu, Gwangju, Gyeonggi-do South Korea",,,,,3939645,,,롯데리아 광주신창점,,,,Lotteria Gwangju Sinchang Store,0,+82 62-959-0550,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3939645-Reviews-Lotteria_Gwangju_Sinchang_Store-Gwangju_Gyeonggi_do.html,
"1F, Myeonghyeon Bldg., 537-1, Wolgok 2-dong, Gwangsan-gu, Gwangju, Gyeonggi-do South Korea",,,,,3972940,,,배스킨라빈스 광주월곡,,,,Baskin-Robbins Gwangju Wolgok Store,0,+82 62-955-3132,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3972940-Reviews-Baskin_Robbins_Gwangju_Wolgok_Store-Gwangju_Gyeonggi_do.html,
"830-2, Ilgok-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",,,,,3972215,,,배스킨라빈스 광주일곡,,,,Baskin-Robbins Gwangju Ilgok Store,0,+82 62-572-3130,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3972215-Reviews-Baskin_Robbins_Gwangju_Ilgok_Store-Gwangju_Gyeonggi_do.html,
"1244-1, Chipyeong-dong, Seogu, Gwangju, Gyeonggi-do South Korea",Cafe,,,,3934632,,,카페베네 광주치평점,,,,Caffe Bene  Gwangju  Chipyeong Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3934632-Reviews-Caffe_Bene_Gwangju_Chipyeong_Store-Gwangju_Gyeonggi_do.html,
"60, Chipyeong-Ro, Gwangju South Korea",,,,,9186834,,35.152634,원할머니보쌈,126.84774,,,Won Grandma Bossam,2,+82 62-371-8253,,,954,412,4,3.01627087593079,https://www.tripadvisor.com/Restaurant_Review-g304129-d9186834-Reviews-Won_Grandma_Bossam-Gwangju.html,
"#101 & #102, 264-15, Yangsan-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",,,,,3972714,,,배스킨라빈스 광주양산,,,,Baskin-Robbins Gwangju Yangsan Store,0,+82 62-383-3131,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3972714-Reviews-Baskin_Robbins_Gwangju_Yangsan_Store-Gwangju_Gyeonggi_do.html,
"1113-11, Poongahm-dong, Seogu, Gwangju, Gyeonggi-do South Korea",Cafe,,,,3934642,,,카페베네 광주풍암점,,,,Caffe Bene  Gwangju  Poongam Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3934642-Reviews-Caffe_Bene_Gwangju_Poongam_Store-Gwangju_Gyeonggi_do.html,
"1F, 445-1, Gonjiam-ri, Silchon-myeon, Gwangju, Gyeonggi-do South Korea",,,,,3972826,,,배스킨라빈스 광주곤지암,,,,Baskin-Robbins Gwangju Gonjiam Store,0,+82 31-797-1652,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3972826-Reviews-Baskin_Robbins_Gwangju_Gonjiam_Store-Gwangju_Gyeonggi_do.html,
"15, Hwanggye-Ro, Gwangju South Korea",,,,,9333755,,,돈구이불붙었네,,,,Pork Gu I Fire Buleot Ne,1,,,,954,417,5,3.01592254638672,https://www.tripadvisor.com/Restaurant_Review-g304129-d9333755-Reviews-Pork_Gu_I_Fire_Buleot_Ne-Gwangju.html,
"762-5, Geumho-dong, Seogu, Gwangju, Gyeonggi-do South Korea",Cafe,,,,3934645,,,카페베네 광주금호점,,,,Caffe Bene  Gwangju  Geumho Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3934645-Reviews-Caffe_Bene_Gwangju_Geumho_Store-Gwangju_Gyeonggi_do.html,
"152-15, Neungpyeong-ri, Opo-eup, Gwangju, Gyeonggi-do South Korea",,,,,4321824,,,또래오래 광주오포2점,,,,Toreore Gwangju Opo,0,+82 31-768-7833,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4321824-Reviews-Toreore_Gwangju_Opo-Gwangju_Gyeonggi_do.html,
"24, Gonjiam-ro50beon-Gil, Gwangju, Gyeonggi-do 12804 South Korea",,,,,8953502,https://media-cdn.tripadvisor.com/media/photo-o/0c/5d/f1/fe/caption.jpg,,배연정소머리국밥,,,,Baeyeonjeong Ox Head Rice Soup,3,+82 31-763-8030,,,212,38,4,3.0312831401825,https://www.tripadvisor.com/Restaurant_Review-g2024868-d8953502-Reviews-Baeyeonjeong_Ox_Head_Rice_Soup-Gwangju_Gyeonggi_do.html,
"2, Donggye-ro9beon-Gil, Gwangju South Korea",Asian,Korean,,,9068131,,35.152714,동명사랑채,126.92414,,,Dongmyeong Love Chae,1,+82 62-223-0979,,,954,404,5,3.01656293869019,https://www.tripadvisor.com/Restaurant_Review-g304129-d9068131-Reviews-Dongmyeong_Love_Chae-Gwangju.html,http://2230979.tistory.com
"259, Jinwal-dong, Nam-gu, Gwangju, Gyeonggi-do South Korea",Cafe,,,,3934650,,,카페베네 광주진월점,,,,Caffe Bene  Gwangju  Jimwal Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3934650-Reviews-Caffe_Bene_Gwangju_Jimwal_Store-Gwangju_Gyeonggi_do.html,
"1F, 1412, Suwan-dong, Gwangsan-gu, Gwangju, Gyeonggi-do South Korea",,,,,3972880,,,배스킨라빈스 광주수완,,,,Baskin-Robbins Gwangju Suwan Store,0,+82 62-961-5590,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3972880-Reviews-Baskin_Robbins_Gwangju_Suwan_Store-Gwangju_Gyeonggi_do.html,
"522-1, Jinwal-dong, Nam-gu, Gwangju, Gyeonggi-do South Korea",Cafe,,,,3934636,,,카페베네 광주대점,,,,Caffe Bene  Gwangju  University Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3934636-Reviews-Caffe_Bene_Gwangju_University_Store-Gwangju_Gyeonggi_do.html,
"64-1, Chungjang-Ro, Gwangju South Korea",,,,,9443873,,,롯데리아,,,,Lotteria,3,+82 62-227-2266,,,954,399,3.5,3.01674795150757,https://www.tripadvisor.com/Restaurant_Review-g304129-d9443873-Reviews-Lotteria-Gwangju.html,
"830-1, Ilgok-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",,,,,3939661,,,롯데리아 광주일곡,,,,Lotteria Gwangju Ilgok Store,0,+82 62-575-0202,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3939661-Reviews-Lotteria_Gwangju_Ilgok_Store-Gwangju_Gyeonggi_do.html,
"1044-2, Unam-dong, Bukgu, Gwangju, Gyeonggi-do South Korea",Cafe,,,,3934651,,,카페베네 광주운암점,,,,Caffe Bene  Gwangju  Unam Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3934651-Reviews-Caffe_Bene_Gwangju_Unam_Store-Gwangju_Gyeonggi_do.html,
